"Viral_species","NCBI_taxid","Region_feature_class","Beginning","End","locus_tag","db_xref","gene","product","protein_id","codon_start","note","mol_type","host","country","collection_date","strain","ribosomal_slippage","isolate","ribosomal_slippage.1","inference","experiment","function.","isolation_source","old_locus_tag","regulatory_class","gene_synonym","collected_by","lab_host","genotype","pseudo","lat_lon","cell_line","acronym","transl_except","serotype","segment","exception","citation","altitude","subgroup","standard_name","identified_by","group","culture_collection","clone"
"Yellow-head-virus",96029,"gene","70","20129","HO268_gp1","GeneID:55060263","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"CDS","70","20129","HO268_gp1","GeneID:55060263","","replicase polyprotein 1ab","YP_009825018.1",1,"translated via -1 ribosomal frameshift","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"gene","70","12282","HO268_gp2","GeneID:55060260","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"CDS","70","12282","HO268_gp2","GeneID:55060260","","replicase polyprotein 1a","YP_009825019.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"gene","20488","20922","HO268_gp3","GeneID:55060261","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"CDS","20488","20922","HO268_gp3","GeneID:55060261","","nucleocapsid protein","YP_009825020.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"gene","20979","25949","HO268_gp4","GeneID:55060262","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Yellow-head-virus",96029,"CDS","20979","25949","HO268_gp4","GeneID:55060262","","structural glycoprotein","YP_009825021.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"source","1","27754","","taxon:300188","","","",NA,"","genomic RNA","duck","China","2014","",NA,"DK/GD/27/2014",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","347","20364","HO267_gp01","GeneID:55060258","1ab","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","347","20364","HO267_gp01","GeneID:55060258","1ab","ORF1ab polyprotein","YP_009825006.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","12221","15081","HO267_gp01","","1ab","NSP12","YP_009825029.1",NA,"putative mature peptide; putative RNA-dependend RNA","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","15082","16881","HO267_gp01","","1ab","NSP13","YP_009825025.1",NA,"putative mature peptide; putative helicase","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","16882","18447","HO267_gp01","","1ab","NSP14","YP_009825026.1",NA,"putative mature peptide; putative exoribonuclease","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","18448","19461","HO267_gp01","","1ab","NSP15","YP_009825027.1",NA,"putative mature peptide; putative","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","19462","20292","HO267_gp01","","1ab","NSP16","YP_009825028.1",NA,"putative mature peptide; putative 2'-O-ribose","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","347","12292","HO267_gp02","GeneID:55060247","1a","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","347","12292","HO267_gp02","GeneID:55060247","1a","ORF1a","YP_009825007.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","347","2356","HO267_gp02","","1a","NSP1/2","YP_009825030.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","2357","7225","HO267_gp02","","1a","NSP3","YP_009825031.1",NA,"putative mature peptide; putative papain-like","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","7226","8770","HO267_gp02","","1a","NSP4","YP_009825032.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","8771","9691","HO267_gp02","","1a","NSP5","YP_009825033.1",NA,"putative mature peptide; putative 3C-like","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","9692","10573","HO267_gp02","","1a","NSP6","YP_009825034.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","10574","10822","HO267_gp02","","1a","NSP7","YP_009825035.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","10823","11452","HO267_gp02","","1a","NSP8","YP_009825036.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","11453","11785","HO267_gp02","","1a","NSP9","YP_009825037.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","11786","12220","HO267_gp02","","1a","NSP10","YP_009825038.1",NA,"putative mature peptide; growth-factor","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"mat_peptide","12221","12286","HO267_gp02","","1a","NSP11","YP_009825039.1",NA,"putative mature peptide","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","20318","23893","HO267_gp03","GeneID:55060248","S","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","20318","23893","HO267_gp03","GeneID:55060248","S","spike protein","YP_009825008.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","23893","24066","HO267_gp04","GeneID:55060249","3a","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","23893","24066","HO267_gp04","GeneID:55060249","3a","3a protein","YP_009825009.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","24066","24257","HO267_gp05","GeneID:55060250","3b","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","24066","24257","HO267_gp05","GeneID:55060250","3b","3b protein","YP_009825010.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","24238","24519","HO267_gp06","GeneID:55060251","3c","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","24238","24519","HO267_gp06","GeneID:55060251","3c","3c protein","YP_009825011.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","24516","25223","HO267_gp07","GeneID:55060252","M","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","24516","25223","HO267_gp07","GeneID:55060252","M","membrane protein","YP_009825012.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","25224","25508","HO267_gp08","GeneID:55060253","ORFX","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","25224","25508","HO267_gp08","GeneID:55060253","ORFX","hypothetical protein","YP_009825013.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","25587","25784","HO267_gp09","GeneID:55060254","5a","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","25587","25784","HO267_gp09","GeneID:55060254","5a","5a protein","YP_009825014.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","25781","26029","HO267_gp10","GeneID:55060255","5b","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","25781","26029","HO267_gp10","GeneID:55060255","5b","5b protein","YP_009825015.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","25972","27216","HO267_gp11","GeneID:55060256","N","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","25972","27216","HO267_gp11","GeneID:55060256","N","nucleocapsid protein","YP_009825016.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"gene","27246","27458","HO267_gp12","GeneID:55060257","ORFY","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Duck-coronavirus",300188,"CDS","27246","27458","HO267_gp12","GeneID:55060257","ORFY","hypothetical protein","YP_009825017.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",300188,"gene",".7.1.0",".7.1.0","","","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"source","1","27464","","taxon:11120","","","",NA,"","genomic RNA","chicken","India","2003","",NA,"Ind-TN92-03",NA,"","","","kidneys","","","","","","Mass41",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","529","20423","IBVgp1","GeneID:55060244","","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp1","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","529","20423","IBVgp1","GeneID:55060244","","ORF1ab polyprotein","YP_009824996.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp1","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","529","12480","IBVgp1","GeneID:55060244","","ORF 1a polyprotein","YP_009824997.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp1","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","20374","23835","IBVgp2","GeneID:55060242","S","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp2","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","20374","23835","IBVgp2","GeneID:55060242","S","spike glycoprotein","YP_009824998.1",1,"surface protein","","","","","",NA,"",NA,"","","","","IBVgp2","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","23862","24539","IBVgp3","GeneID:55060241","3","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp3","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","23862","24035","IBVgp3","GeneID:55060241","3","3a protein","YP_009824999.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp3","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","24035","24229","IBVgp3","GeneID:55060241","3","3b protein","YP_009825000.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp3","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","24210","24539","IBVgp3","GeneID:55060241","3","3c protein","YP_009825001.1",1,"E; small membrane protein; envelope protein","","","","","",NA,"",NA,"","","","","IBVgp3","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","24511","25188","IBVgp4","GeneID:55060243","4","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp4","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","24511","25188","IBVgp4","GeneID:55060243","4","membrane glycoprotein","YP_009825002.1",1,"M","","","","","",NA,"",NA,"","","","","IBVgp4","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","25539","25981","IBVgp5","GeneID:55060240","5","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp5","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","25539","25736","IBVgp5","GeneID:55060240","5","5a protein","YP_009825003.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp5","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","25733","25981","IBVgp5","GeneID:55060240","5","5b protein","YP_009825004.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp5","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"gene","25924","27153","IBVgp6","GeneID:55060239","6","","",NA,"","","","","","",NA,"",NA,"","","","","IBVgp6","","","","","",NA,"","","","","","","","","","","","","","",""
"Infectious-bronchitis-virus",11120,"CDS","25924","27153","IBVgp6","GeneID:55060239","6","nucleocapsid protein","YP_009825005.1",1,"","","","","","",NA,"",NA,"","","","","IBVgp6","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"source","1","25984","","taxon:1508228","","","",NA,"","genomic RNA","Suncus murinus","China","2015","",NA,"Xingguo-74",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"gene","212","19185","HO263_gp1","GeneID:55060225","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"CDS","212","19185","HO263_gp1","GeneID:55060225","","ORF1ab polyprotein","YP_009824973.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"gene","19192","22596","HO263_gp2","GeneID:55060221","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"CDS","19192","22596","HO263_gp2","GeneID:55060221","","spike glycoprotein","YP_009824974.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"gene","23290","23517","HO263_gp3","GeneID:55060222","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"CDS","23290","23517","HO263_gp3","GeneID:55060222","","envelope protein","YP_009824975.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"gene","23530","24219","HO263_gp4","GeneID:55060223","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"CDS","23530","24219","HO263_gp4","GeneID:55060223","","membrane protein","YP_009824976.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"gene","24223","25323","HO263_gp5","GeneID:55060224","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Wencheng-Sm-shrew-coronavirus",1508228,"CDS","24223","25323","HO263_gp5","GeneID:55060224","","nucleocapsid protein","YP_009824977.1",1,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Rodent-arterivirus",1806636,"source","1","15275","","taxon:1806636","","","",NA,"","genomic RNA","Eothenomys inez","China","Dec-2014","",NA,"RtEi-Arterivirus/SX2014",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Rodent-arterivirus",1806636,"gene","1","11948","HO261_gp1","GeneID:55060218","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Rodent-arterivirus",1806636,"CDS","1","11948","HO261_gp1","GeneID:55060218","","ORF1ab polyprotein","YP_009824957.1",1,"ORF1ab","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
"Rodent-arterivirus",1806636,"gene","11924","12676","HO261_gp2","GeneID:55060211","","","",NA,"","","","","","",NA,"",NA,"","","","","","","","","","",NA,"","","","","","","","","","","","","","",""
