	Accession.ID	Virus.Strain.Name	Data.Source	Related.ID	Lineage	Nuc.Completeness	Sequence.Length	Sequence.Quality	Quality.Assessment	Host	Sample.Collection.Date	Location	Originating.Lab	Submission.Date	Submitting.Lab	Create.Time	Last.Update.Time	Variant
23193	MZ342289	SARS-CoV-2/human/USA/NC-CDC-LC0062385/2021	GenBank	EPI_ISL_2399127	B.1.1.7	Complete	29632	High	13/0/-/-/-	Homo Sapiens	2021-05-19	United States / North Carolina	NA	2021-06-03	NA	2021-06-08 10:34:37	2021-06-16 15:33:15	alpha
23199	MZ342336	SARS-CoV-2/human/USA/NC-CDC-LC0062214/2021	GenBank	EPI_ISL_2399174	B.1.1.7	Complete	29761	High	0/0/-/-/-	Homo Sapiens	2021-05-19	United States / North Carolina	NA	2021-06-03	NA	2021-06-08 10:34:37	2021-06-16 15:33:15	alpha
23200	MZ342354	SARS-CoV-2/human/USA/MD-CDC-LC0062316/2021	GenBank	EPI_ISL_2399192	B.1.1.7	Complete	29760	High	0/0/-/-/-	Homo Sapiens	2021-05-20	United States / Maryland	NA	2021-06-03	NA	2021-06-08 10:34:35	2021-06-16 15:33:13	alpha
23205	MZ342398	SARS-CoV-2/human/USA/FL-CDC-LC0062250/2021	GenBank	EPI_ISL_2399236	B.1.1.7	Complete	29761	High	0/0/-/-/-	Homo Sapiens	2021-05-20	United States / Florida	NA	2021-06-03	NA	2021-06-08 10:34:35	2021-06-16 15:33:13	alpha
23206	MZ342406	SARS-CoV-2/human/USA/FL-CDC-LC0062177/2021	GenBank	EPI_ISL_2399244	B.1.1.7	Complete	29697	High	0/0/-/-/-	Homo Sapiens	2021-05-20	United States / Florida	NA	2021-06-03	NA	2021-06-08 10:34:35	2021-06-16 15:33:13	alpha
23211	MZ342442	SARS-CoV-2/human/USA/NY-CDC-LC0062803/2021	GenBank	EPI_ISL_2399280	B.1.1.7	Complete	29761	High	0/0/-/-/-	Homo Sapiens	2021-05-19	United States / New York	NA	2021-06-03	NA	2021-06-08 10:34:37	2021-06-16 15:33:15	alpha
23214	MZ342467	SARS-CoV-2/human/USA/FL-CDC-LC0062587/2021	GenBank	EPI_ISL_2399305	B.1.1.7	Complete	29760	High	0/0/-/-/-	Homo Sapiens	2021-05-21	United States / Florida	NA	2021-06-03	NA	2021-06-08 10:34:35	2021-06-16 15:33:12	alpha
23236	MZ342599	SARS-CoV-2/human/USA/MN-MDH-7696/2021	GenBank	EPI_ISL_2402574	B.1.1.7	Complete	29763	High	1/0/-/-/-	Homo sapiens	2021-05-23	United States / Minnesota	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23249	MZ342875	SARS-CoV-2/human/USA/MN-MDH-7813/2021	GenBank	EPI_ISL_2403713	B.1.1.7	Complete	29763	High	1/0/-/-/-	Homo sapiens	2021-04-14	United States / Minnesota	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23262	MZ343289	SARS-CoV-2/human/USA/MD-MDH-2492/2021	GenBank	EPI_ISL_2425427	B.1.1.7	Complete	29793	High	0/0/-/-/-	Homo sapiens	2021-02-12	United States / MD	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23277	MZ344605	SARS-CoV-2/human/USA/NMDOH-2021112789/2021	GenBank	NA	B.1.1.7	Complete	29763	High	10/0/-/-/-	Homo sapiens	2021-05-09	United States / New Mexico	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23285	MZ345885	SARS-CoV-2/human/USA/LA-CDC-4130859-001/2021	GenBank	EPI_ISL_2422433	B.1.1.7	Complete	29784	High	0/1/-/-/-	Homo sapiens	2021-05-11	United States	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23291	MZ348456	SARS-CoV-2/human/USA/CA-LACPHL-AF01186/2021	GenBank	EPI_ISL_2424175	B.1.1.7	Complete	29795	High	0/0/-/-/-	Homo sapiens	2021-05-04	United States / California / Los Angeles County	 	2021-06-04	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23298	MZ349073	SARS-CoV-2/human/USA/AK-PHL9128/2021	GenBank	EPI_ISL_2421707	B.1.1.7	Complete	29768	High	0/0/-/-/-	Homo sapiens	2021-05-25	United States / Alaska / Anchorage-Mat Su	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23301	MZ349092	SARS-CoV-2/human/USA/CA-CDC-ASC210045559/2021	GenBank	EPI_ISL_2442306	B.1.1.7	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-04-04	United States / California	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-12 11:29:58	alpha
23309	MZ349199	SARS-CoV-2/human/USA/FL-CDC-ASC210045034/2021	GenBank	EPI_ISL_2421363	B.1.1.7	Complete	29876	High	0/0/-/-/-	Homo sapiens	2021-04-02	United States / Florida	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23313	MZ349279	SARS-CoV-2/human/USA/NC-CDC-ASC210045686/2021	GenBank	EPI_ISL_2421443	B.1.1.7	Complete	29884	High	0/0/-/-/-	Homo sapiens	2021-04-04	United States / North Carolina	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23316	MZ349297	SARS-CoV-2/human/USA/NJ-CDC-ASC210042816/2021	GenBank	EPI_ISL_2421461	B.1.1.7	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-04-02	United States / New Jersey	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23320	MZ349323	SARS-CoV-2/human/USA/GA-CDC-ASC210042866/2021	GenBank	EPI_ISL_2421487	B.1.1.7	Complete	29881	High	0/0/-/-/-	Homo sapiens	2021-04-02	United States / Georgia	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23329	MZ349407	SARS-CoV-2/human/USA/IN-CDC-ASC210043726/2021	GenBank	EPI_ISL_2421571	B.1.1.7	Complete	29854	High	0/0/-/-/-	Homo sapiens	2021-04-03	United States / Indiana	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23341	MZ349559	SARS-CoV-2/human/USA/NY-CDC-ASC210042084/2021	GenBank	EPI_ISL_2421753	B.1.1.7	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-04-02	United States / New York	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23343	MZ349582	SARS-CoV-2/human/USA/NC-CDC-ASC210042236/2021	GenBank	EPI_ISL_2421776	B.1.1.7	Complete	29881	High	0/0/-/-/-	Homo sapiens	2021-04-02	United States / North Carolina	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23357	MZ349693	SARS-CoV-2/human/USA/UT-CDC-ASC210032488/2021	GenBank	EPI_ISL_2421887	B.1.1.7	Complete	29882	High	0/0/-/-/-	Homo sapiens	2021-04-24	United States / Utah	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23363	MZ349755	SARS-CoV-2/human/USA/WI-CDC-ASC210032556/2021	GenBank	EPI_ISL_2421949	B.1.1.7	Complete	29880	High	0/0/-/-/-	Homo sapiens	2021-04-25	United States / Wisconsin	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23365	MZ349762	SARS-CoV-2/human/USA/IL-CDC-ASC210032564/2021	GenBank	EPI_ISL_2421956	B.1.1.7	Complete	29880	High	0/0/-/-/-	Homo sapiens	2021-04-25	United States / Illinois	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23366	MZ349770	SARS-CoV-2/human/USA/GA-CDC-ASC210065951/2021	GenBank	EPI_ISL_2421964	B.1.1.7	Complete	29880	High	1/0/-/-/-	Homo sapiens	2021-05-22	United States / Georgia	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23371	MZ349834	SARS-CoV-2/human/USA/MO-CDC-ASC210066141/2021	GenBank	EPI_ISL_2422028	B.1.1.7	Complete	29876	High	0/0/-/-/-	Homo sapiens	2021-05-23	United States / Missouri	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23373	MZ349862	SARS-CoV-2/human/USA/LA-CDC-ASC210066187/2021	GenBank	EPI_ISL_2422076	B.1.1.7	Complete	29878	High	0/0/-/-/-	Homo sapiens	2021-05-22	United States / Louisiana	 	2021-06-06	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23379	MZ351308	SARS-CoV-2/human/USA/SC-COVID21-1874/2021	GenBank	NA	B.1.1.7	Complete	29788	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States / SC / YORK	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23380	MZ351739	SARS-CoV-2/human/USA/GA-CDC-4131811-001/2021	GenBank	EPI_ISL_2423523	B.1.1.7	Complete	29784	High	0/2/-/-/-	Homo sapiens	2021-04-03	United States	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23383	MZ351804	SARS-CoV-2/human/USA/SC-COVID21-1756/2021	GenBank	NA	B.1.1.7	Complete	29809	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / SC / GREENVILLE	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23390	MZ352151	SARS-CoV-2/human/USA/TX-DSHS-6725/2021	GenBank	EPI_ISL_2423538	B.1.1.7	Complete	29708	High	0/0/-/-/-	Homo sapiens	2021-05-11	United States / Texas	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23392	MZ352187	SARS-CoV-2/human/USA/MN-MDH-7894/2021	GenBank	EPI_ISL_2443836	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-24	United States / Minnesota	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:41	alpha
23393	MZ352206	SARS-CoV-2/human/USA/MN-MDH-7913/2021	GenBank	EPI_ISL_2443811	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-21	United States / Minnesota	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:41	alpha
23399	MZ353802	SARS-CoV-2/human/USA/CT-CDC-QDX25208002/2021	GenBank	EPI_ISL_2440642	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States / Connecticut	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:51	alpha
23403	MZ353909	SARS-CoV-2/human/USA/OH-CDC-QDX25208096/2021	GenBank	EPI_ISL_2440748	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-20	United States / Ohio	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:51	alpha
23404	MZ353978	SARS-CoV-2/human/USA/MA-CDC-QDX25249586/2021	GenBank	EPI_ISL_2440817	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-23	United States / Massachusetts	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:48	alpha
23406	MZ354038	SARS-CoV-2/human/USA/AZ-CDC-QDX25249786/2021	GenBank	EPI_ISL_2440877	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-23	United States / Arizona	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:48	alpha
23407	MZ354158	SARS-CoV-2/human/USA/TX-CDC-STM-000073233/2021	GenBank	EPI_ISL_2440058	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Texas	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23416	MZ354211	SARS-CoV-2/human/USA/TX-CDC-STM-000073246/2021	GenBank	EPI_ISL_2440111	B.1.1.7	Complete	29808	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Texas	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23417	MZ354215	SARS-CoV-2/human/USA/GA-CDC-STM-000073278/2021	GenBank	EPI_ISL_2440115	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-11	United States / Georgia	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23418	MZ354225	SARS-CoV-2/human/USA/FL-CDC-STM-000073279/2021	GenBank	EPI_ISL_2440125	B.1.1.7	Complete	29807	High	0/0/-/-/-	Homo sapiens	2021-05-11	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23421	MZ354236	SARS-CoV-2/human/USA/NY-CDC-STM-000073317/2021	GenBank	EPI_ISL_2440136	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / New York	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:56	alpha
23423	MZ354273	SARS-CoV-2/human/USA/FL-CDC-STM-000073305/2021	GenBank	EPI_ISL_2440173	B.1.1.7	Complete	29810	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:54	alpha
23426	MZ354291	SARS-CoV-2/human/USA/FL-CDC-STM-000073307/2021	GenBank	EPI_ISL_2440191	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:54	alpha
23429	MZ354302	SARS-CoV-2/human/USA/NC-CDC-STM-000073395/2021	GenBank	EPI_ISL_2440202	B.1.1.7	Complete	29813	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / North Carolina	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:56	alpha
23431	MZ354310	SARS-CoV-2/human/USA/FL-CDC-STM-000073372/2021	GenBank	EPI_ISL_2440210	B.1.1.7	Complete	29811	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:55	alpha
23440	MZ354387	SARS-CoV-2/human/USA/MA-CDC-STM-000073464/2021	GenBank	EPI_ISL_2440287	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-10	United States / Massachusetts	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:58	alpha
23445	MZ354431	SARS-CoV-2/human/USA/IN-CDC-STM-000073592/2021	GenBank	EPI_ISL_2440331	B.1.1.7	Complete	29813	High	0/0/-/-/-	Homo sapiens	2021-05-11	United States / Indiana	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23458	MZ354497	SARS-CoV-2/human/USA/PA-CDC-STM-000073611/2021	GenBank	EPI_ISL_2440397	B.1.1.7	Complete	29810	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Pennsylvania	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23464	MZ354563	SARS-CoV-2/human/USA/FL-CDC-STM-000073710/2021	GenBank	EPI_ISL_2440463	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:53	alpha
23467	MZ354581	SARS-CoV-2/human/USA/PA-CDC-STM-000073759/2021	GenBank	EPI_ISL_2440481	B.1.1.7	Complete	29813	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States / Pennsylvania	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:57	alpha
23472	MZ354597	SARS-CoV-2/human/USA/PA-CDC-STM-000073713/2021	GenBank	EPI_ISL_2440497	B.1.1.7	Complete	29812	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States / Pennsylvania	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:54	alpha
23473	MZ354606	SARS-CoV-2/human/USA/FL-CDC-STM-000073793/2021	GenBank	EPI_ISL_2440506	B.1.1.7	Complete	29813	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States / Florida	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:52	alpha
23479	MZ354706	SARS-CoV-2/human/USA/CO-CDC-MMB08819994/2021	GenBank	EPI_ISL_2440921	B.1.1.7	Complete	29767	High	1/0/-/-/-	Homo sapiens	2021-05-15	United States / Colorado	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:52	alpha
23480	MZ354725	SARS-CoV-2/human/USA/CO-CDC-MMB08818769/2021	GenBank	EPI_ISL_2440940	B.1.1.7	Complete	29782	High	0/0/-/-/-	Homo sapiens	2021-05-15	United States / Colorado	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:51	alpha
23487	MZ354792	SARS-CoV-2/human/USA/CO-CDC-MMB08791174/2021	GenBank	EPI_ISL_2441007	B.1.1.7	Complete	29782	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States / Colorado	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:53	alpha
23489	MZ354817	SARS-CoV-2/human/USA/CO-CDC-MMB08820494/2021	GenBank	EPI_ISL_2441032	B.1.1.7	Complete	29782	High	0/0/-/-/-	Homo sapiens	2021-05-15	United States / Colorado	 	2021-06-07	 	2021-06-10 13:24:57	2021-06-12 11:29:52	alpha
23538	MZ357537	SARS-CoV-2/human/USA/WA-CDC-UW21052083568/2021	GenBank	EPI_ISL_2432731	B.1.1.7	Complete	29521	High	0/0/-/-/-	Homo sapiens	2021-05-20	United States / Washington	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23548	MZ357605	SARS-CoV-2/human/USA/WA-CDC-UW21051996649/2021	GenBank	EPI_ISL_2432809	B.1.1.7	Complete	29521	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States / Washington	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23549	MZ357607	SARS-CoV-2/human/USA/WA-CDC-UW21051919147/2021	GenBank	EPI_ISL_2432813	B.1.1.7	Complete	29521	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States / Washington	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23559	MZ357793	SARS-CoV-2/human/USA/TX-DSHS-6795/2021	GenBank	EPI_ISL_2443307	B.1.1.7	Complete	29708	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States / Texas	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-10 13:24:57	alpha
23574	MZ358464	SARS-CoV-2/human/USA/GU-CDC-2-4449198/2021	GenBank	EPI_ISL_2451667	B.1.1.7	Complete	29848	High	0/14/-/-/-	Homo sapiens	2021-05-11	United States / GU	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:45	alpha
23577	MZ358489	SARS-CoV-2/human/USA/CT-CDC-2-4451093/2021	GenBank	EPI_ISL_2451743	B.1.1.7	Complete	29847	High	0/1/-/-/-	Homo sapiens	2021-05-10	United States / CT	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:45	alpha
23578	MZ358491	SARS-CoV-2/human/USA/CT-CDC-2-4451089/2021	GenBank	EPI_ISL_2451746	B.1.1.7	Complete	29848	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States / CT	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:44	alpha
23597	MZ358561	SARS-CoV-2/human/USA/VA-CDC-2-4449258/2021	GenBank	EPI_ISL_2451871	B.1.1.7	Complete	29719	High	0/18/-/-/-	Homo sapiens	2021-05-04	United States / VA	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:45	alpha
23598	MZ358564	SARS-CoV-2/human/USA/NJ-CDC-2-4451456/2021	GenBank	EPI_ISL_2451876	B.1.1.7	Complete	29818	High	0/2/-/-/-	Homo sapiens	2021-05-17	United States / NJ	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:43	alpha
23617	MZ358661	SARS-CoV-2/human/USA/CA-CDC-2-4451256/2021	GenBank	EPI_ISL_2452038	B.1.1.7	Complete	29848	High	0/0/-/-/-	Homo sapiens	2021-05-17	United States / CA	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:43	alpha
23626	MZ358693	SARS-CoV-2/human/USA/WY-CDC-2-4451072/2021	GenBank	EPI_ISL_2452093	B.1.1.7	Complete	29848	High	0/0/-/-/-	Homo sapiens	2021-05-21	United States / WY	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:41	alpha
23633	MZ358730	SARS-CoV-2/human/USA/IN-CDC-2-4449462/2021	GenBank	EPI_ISL_2452155	B.1.1.7	Complete	29848	High	0/12/-/-/-	Homo sapiens	2021-05-17	United States / IN	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:43	alpha
23646	MZ358801	SARS-CoV-2/human/USA/MD-CDC-2-4449396/2021	GenBank	EPI_ISL_2452277	B.1.1.7	Complete	29852	High	0/13/-/-/-	Homo sapiens	2021-05-13	United States / MD	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:44	alpha
23647	MZ358803	SARS-CoV-2/human/USA/MD-CDC-2-4449287/2021	GenBank	EPI_ISL_2452280	B.1.1.7	Complete	29818	High	0/10/-/-/-	Homo sapiens	2021-05-14	United States / MD	 	2021-06-08	 	2021-06-10 13:24:57	2021-06-12 11:29:43	alpha
23684	MZ360087	SARS-CoV-2/human/USA/CO-CDC-MMB08656502/2021	GenBank	EPI_ISL_2450878	B.1.1.7	Complete	29782	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Colorado	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23691	MZ360256	SARS-CoV-2/human/USA/CO-CDC-MMB08816048/2021	GenBank	EPI_ISL_2451047	B.1.1.7	Complete	29781	High	0/0/-/-/-	Homo sapiens	2021-05-14	United States / Colorado	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23693	MZ360342	SARS-CoV-2/human/USA/SC-CDC-MMB08847092/2021	GenBank	EPI_ISL_2451133	B.1.1.7	Complete	29781	High	0/0/-/-/-	Homo sapiens	2021-05-17	United States / South Carolina	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23694	MZ360384	SARS-CoV-2/human/USA/GA-CDC-MMB08834645/2021	GenBank	EPI_ISL_2451175	B.1.1.7	Complete	29781	High	0/0/-/-/-	Homo sapiens	2021-05-17	United States / Georgia	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23695	MZ360464	SARS-CoV-2/human/USA/CO-CDC-MMB08836946/2021	GenBank	EPI_ISL_2451255	B.1.1.7	Complete	29781	High	0/0/-/-/-	Homo sapiens	2021-05-17	United States / Colorado	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23707	MZ360590	SARS-CoV-2/human/USA/AK-PHL9258/2021	GenBank	EPI_ISL_2455424	B.1.1.7	Complete	29817	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States / Alaska / Gulf Coast	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23709	MZ360602	SARS-CoV-2/human/USA/AK-PHL9278/2021	GenBank	EPI_ISL_2455439	B.1.1.7	Complete	29831	High	0/0/-/-/-	Homo sapiens	2021-05-05	United States / Alaska / Southeast	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23713	MZ360641	SARS-CoV-2/human/USA/WA-UW-67095/2021	GenBank	NA	B.1.1.7	Complete	29527	High	0/0/-/-/-	Homo sapiens	2021-03-15	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23734	MZ360864	SARS-CoV-2/human/USA/WA-UW-67359/2021	GenBank	NA	B.1.1.7	Complete	29521	High	3/0/-/-/-	Homo sapiens	2021-03-16	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23749	MZ361971	SARS-CoV-2/human/USA/OH-UHTL-983/2021	GenBank	NA	B.1.1.7	Complete	29885	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Ohio	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23763	MZ362473	SARS-CoV-2/human/USA/MN-MDH-7958/2021	GenBank	EPI_ISL_2455354	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-13	United States / Minnesota	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23768	MZ362936	SARS-CoV-2/human/USA/UT-UPHL-210603224777/2021	GenBank	EPI_ISL_2456455	B.1.1.7	Complete	29792	High	0/0/-/-/-	Homo sapiens	2021-05-03	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23769	MZ362942	SARS-CoV-2/human/USA/UT-UPHL-210603236609/2021	GenBank	EPI_ISL_2456258	B.1.1.7	Complete	29815	High	0/0/-/-/-	Homo sapiens	2021-05-08	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23771	MZ362964	SARS-CoV-2/human/USA/UT-UPHL-210603315350/2021	GenBank	EPI_ISL_2456510	B.1.1.7	Complete	29787	High	15/0/-/-/-	Homo sapiens	2021-05-08	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23779	MZ363185	SARS-CoV-2/human/USA/TX-CDC-QDX25352531/2021	GenBank	EPI_ISL_2463059	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-27	United States / Texas	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23789	MZ363298	SARS-CoV-2/human/USA/CA-CDC-QDX25316314/2021	GenBank	EPI_ISL_2463172	B.1.1.7	Complete	29763	High	0/0/-/-/-	Homo sapiens	2021-05-24	United States / California	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23799	MZ363657	SARS-CoV-2/human/USA/PA-CDC-4143278-001/2021	GenBank	EPI_ISL_2467896	B.1.1.7	Complete	29818	High	0/0/-/-/-	Homo sapiens	2021-04-01	United States	 	2021-06-09	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23838	MZ366604	SARS-CoV-2/human/USA/UT-UPHL-210528204752/2021	GenBank	EPI_ISL_2458353	B.1.1.7	Complete	29793	High	0/0/-/-/-	Homo sapiens	2021-05-12	United States	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23842	MZ366634	SARS-CoV-2/human/USA/UT-UPHL-210528389354/2021	GenBank	EPI_ISL_2458409	B.1.1.7	Complete	29807	High	0/0/-/-/-	Homo sapiens	2021-05-11	United States	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23845	MZ366675	SARS-CoV-2/human/USA/UT-UPHL-210528643110/2021	GenBank	EPI_ISL_2458344	B.1.1.7	Complete	29797	High	0/0/-/-/-	Homo sapiens	2021-05-19	United States	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23846	MZ366676	SARS-CoV-2/human/USA/UT-UPHL-210528644649/2021	GenBank	EPI_ISL_2458368	B.1.1.7	Complete	29794	High	0/0/-/-/-	Homo sapiens	2021-04-15	United States	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
23850	MZ366715	SARS-CoV-2/human/USA/UT-UPHL-210528831944/2021	GenBank	EPI_ISL_2458415	B.1.1.7	Complete	29802	High	0/0/-/-/-	Homo sapiens	2021-04-15	United States	 	2021-06-10	 	2021-06-14 03:14:21	2021-06-14 03:14:21	alpha
